year,Groups,Y,lpop,lavg_pay,id,D,region_2,region_3,region_4
2003,Never treated,4.07753744390572,8.60886037994206,10.0353049771563,31143,0,1,0,0
2004,Never treated,3.93182563272433,8.59766657556611,10.0699760926938,31143,0,1,0,0
2005,Never treated,3.91202300542815,8.57243866564222,10.089053839495,31143,0,1,0,0
2006,Never treated,3.93182563272433,8.55468163582723,10.1260709469918,31143,0,1,0,0
2007,Never treated,3.89182029811063,8.55313931818971,10.1695756441756,31143,0,1,0,0
2001,Never treated,5.69035945432406,9.34128091123678,9.94453352197213,31145,0,1,0,0
2002,Never treated,5.65248918026865,9.33273498018979,9.98128157997615,31145,0,1,0,0
2003,Never treated,5.59842195899838,9.32554230166487,10.0324962330997,31145,0,1,0,0
2004,Never treated,5.54517744447956,9.3130774494273,10.0657764555798,31145,0,1,0,0
2005,Never treated,5.4553211153577,9.30891793533718,10.0902160511483,31145,0,1,0,0
2006,Never treated,5.40267738187228,9.29366997956319,10.1315390402029,31145,0,1,0,0
2007,Never treated,5.37527840768417,9.27312736007495,10.1810814096291,31145,0,1,0,0
2001,Never treated,5.12396397940326,9.13172997139427,9.87277057987407,31147,0,1,0,0
2002,Never treated,4.99721227376411,9.11767668711276,9.8928815067489,31147,0,1,0,0
2003,Never treated,4.83628190695148,9.10007897771865,9.93061621992438,31147,0,1,0,0
2004,Never treated,4.92725368515721,9.09133158539398,9.95503581441671,31147,0,1,0,0
2005,Never treated,4.93447393313069,9.06785472367943,9.97845586877343,31147,0,1,0,0
2006,Never treated,4.72738781871234,9.05005424204284,10.0035591062603,31147,0,1,0,0
2007,Never treated,4.74493212836325,9.02389030459845,10.0595934625117,31147,0,1,0,0
2001,Never treated,3.3322045101752,7.45066079621154,9.76036747794131,31149,0,1,0,0
2002,Never treated,3.29583686600433,7.42892719480227,9.79657027019005,31149,0,1,0,0
2003,Never treated,3.2188758248682,7.38150189450671,9.8356903944703,31149,0,1,0,0
2004,Never treated,2.70805020110221,7.37274636640433,9.89232548782994,31149,0,1,0,0
2005,Never treated,2.63905732961526,7.33106030521863,9.91418018207487,31149,0,1,0,0
2006,Never treated,3.13549421592915,7.32712329225929,9.95408560529922,31149,0,1,0,0
2007,Never treated,3.29583686600433,7.3178761986265,10.0060441408612,31149,0,1,0,0
2001,Never treated,5.72031177660741,9.54258941775309,10.1655056032324,31151,0,1,0,0
2002,Never treated,5.71042701737487,9.55236857416808,10.2115970570529,31151,0,1,0,0
2003,Never treated,5.66296048013595,9.56507343167757,10.2561143136283,31151,0,1,0,0
2004,Never treated,5.44241771052179,9.56127889406298,10.3126458324819,31151,0,1,0,0
2005,Never treated,5.50125821054473,9.54552606707193,10.3377020739303,31151,0,1,0,0
2006,Never treated,5.4971682252932,9.5314088634456,10.3493265547826,31151,0,1,0,0
2007,Never treated,5.40267738187228,9.53394445360403,10.3708313976902,31151,0,1,0,0
2001,Never treated,7.56837926783652,11.7457658496633,10.3186719417052,31153,0,1,0,0
2002,Never treated,7.54009032014532,11.7689775417394,10.3328319344342,31153,0,1,0,0
2003,Never treated,7.53315880745556,11.7912387874179,10.3719274598057,31153,0,1,0,0
2004,Never treated,7.49665243816828,11.8182534288698,10.4033533360658,31153,0,1,0,0
2005,Never treated,7.53529670244409,11.8439902505021,10.4266171707583,31153,0,1,0,0
2006,Never treated,7.53743003658651,11.8668656729249,10.4445901671864,31153,0,1,0,0
2007,Never treated,7.61283103040736,11.8930659274639,10.4445610614598,31153,0,1,0,0
2001,Never treated,5.82304589548302,9.90273727114542,9.97720259035841,31155,0,1,0,0
2002,Never treated,5.73657229747919,9.89777124554002,10.0287536313685,31155,0,1,0,0
2003,Never treated,5.60947179518496,9.90673228270102,10.0488425203955,31155,0,1,0,0
2004,Never treated,5.6021188208797,9.91516905730997,10.0820102360729,31155,0,1,0,0
2005,Never treated,5.46806014113513,9.91482306219987,10.1250698857834,31155,0,1,0,0
2006,Never treated,5.50533153593236,9.90633349898605,10.1567722607623,31155,0,1,0,0
2007,Never treated,5.63835466933375,9.91036385647556,10.1973132144359,31155,0,1,0,0
2001,Never treated,6.82328612235569,10.5084317373198,10.096584182498,31157,0,1,0,0
2002,Never treated,6.7696419768525,10.511757440963,10.1055300339423,31157,0,1,0,0
2003,Never treated,6.62936325343745,10.5133618139023,10.1265110966498,31157,0,1,0,0
2004,Never treated,6.4723462945009,10.5101504898743,10.1692690485346,31157,0,1,0,0
2005,Never treated,6.43294009273918,10.4991872709301,10.2031105475556,31157,0,1,0,0
2006,Never treated,6.4425401664682,10.4955152116955,10.2436316111891,31157,0,1,0,0
2007,Never treated,6.64248680136726,10.5020492906062,10.2948875423195,31157,0,1,0,0
2001,Never treated,5.89715386763674,9.72088595653485,10.0997941938967,31159,0,1,0,0
2002,Never treated,5.77765232322266,9.71938440965974,10.1249496910678,31159,0,1,0,0
2003,Never treated,5.76519110278484,9.71426221942538,10.1309417994374,31159,0,1,0,0
2004,Never treated,5.52545293913178,9.72716794793781,10.1570439102585,31159,0,1,0,0
2005,Never treated,5.52545293913178,9.71872301409103,10.2087639333889,31159,0,1,0,0
2006,Never treated,5.52545293913178,9.72196567591274,10.250016196421,31159,0,1,0,0
2007,Never treated,5.46806014113513,9.70966005555597,10.2966776297687,31159,0,1,0,0
2001,Never treated,4.66343909411207,8.69567404882425,9.76048285811912,31161,0,1,0,0
2002,Never treated,4.43081679884331,8.69901462316851,9.79400745191731,31161,0,1,0,0
2003,Never treated,4.45434729625351,8.67265729404031,9.82292804467771,31161,0,1,0,0
2004,Never treated,4.31748811353631,8.66509582133973,9.84945366404364,31161,0,1,0,0
2005,Never treated,4.26267987704132,8.62873456614915,9.86583760508422,31161,0,1,0,0
2006,Never treated,4.27666611901606,8.60813018640834,9.90598443273472,31161,0,1,0,0
2007,Never treated,4.11087386417331,8.59452453435256,9.97655212339313,31161,0,1,0,0
2001,Never treated,3.78418963391826,8.08363720314155,9.78436612162827,31163,0,1,0,0
2002,Never treated,3.80666248977032,8.06274790108635,9.78757152293879,31163,0,1,0,0
2003,Never treated,3.89182029811063,8.05452260953729,9.82254861003078,31163,0,1,0,0
2004,Never treated,3.68887945411394,8.05801080080209,9.850350454123,31163,0,1,0,0
2005,Never treated,3.63758615972639,8.03689677268507,9.85445485895882,31163,0,1,0,0
2006,Never treated,3.52636052461616,8.01466637046494,9.88078171500049,31163,0,1,0,0
2007,Never treated,3.55534806148941,7.98752447984877,9.95346748484115,31163,0,1,0,0
2001,Never treated,3.91202300542815,8.76545853150423,10.5099323992568,31167,0,1,0,0
2002,Never treated,4.06044301054642,8.78370269863522,10.4889381576407,31167,0,1,0,0
2003,Never treated,4.20469261939097,8.79087775422416,10.5352379382308,31167,0,1,0,0
2004,Never treated,3.89182029811063,8.786456678344,10.5649118409001,31167,0,1,0,0
2005,Never treated,3.8286413964891,8.7721454392451,10.6136639100889,31167,0,1,0,0
2006,Never treated,3.87120101090789,8.77230041793584,10.7363097151686,31167,0,1,0,0
2007,Never treated,3.91202300542815,8.75557997214314,10.7641175719849,31167,0,1,0,0
2001,Never treated,4.78749174278205,8.68490859582083,9.92240743738864,31169,0,1,0,0
2002,Never treated,4.75359019110636,8.65469170460187,9.95811777318724,31169,0,1,0,0
2003,Never treated,4.61512051684126,8.63533171943328,10.0001150461197,31169,0,1,0,0
2004,Never treated,4.55387689160054,8.60940767540405,10.0659889818808,31169,0,1,0,0
2005,Never treated,4.65396035015752,8.58466490653125,10.0770626368818,31169,0,1,0,0
2006,Never treated,4.58496747867057,8.55313931818971,10.1287089436453,31169,0,1,0,0
2007,Never treated,4.51085950651685,8.54811029405096,10.2754992843851,31169,0,1,0,0
2001,Never treated,2.19722457733622,6.56244409369372,9.83150808274396,31171,0,1,0,0
2002,Never treated,2.30258509299405,6.52356230614951,9.88943933681007,31171,0,1,0,0
2003,Never treated,2.484906649788,6.50727771238501,9.94362131027577,31171,0,1,0,0
2004,Never treated,2.56494935746154,6.46614472423762,9.95636459213689,31171,0,1,0,0
2005,Never treated,2.70805020110221,6.41017488196617,9.90188627116915,31171,0,1,0,0
2006,Never treated,2.77258872223978,6.40191719672719,9.92520011944178,31171,0,1,0,0
2007,Never treated,2.77258872223978,6.39692965521615,10.0091080343998,31171,0,1,0,0
2001,Never treated,4.33073334028633,8.87360810154911,10.0653512674277,31173,0,1,0,0
2002,Never treated,4.53259949315326,8.86686366120209,10.1271109886872,31173,0,1,0,0
2003,Never treated,4.49980967033027,8.87290767425985,10.1538181636943,31173,0,1,0,0
2004,Never treated,4.36944785246702,8.87975079851313,10.2186631892968,31173,0,1,0,0
2005,Never treated,4.35670882668959,8.88834286910928,10.251994226807,31173,0,1,0,0
2006,Never treated,4.31748811353631,8.88128059507042,10.313110670793,31173,0,1,0,0
2007,Never treated,4.4188406077966,8.89082357600438,10.3630619862913,31173,0,1,0,0
2001,Never treated,4.69134788222914,8.44160720445964,9.88195743398576,31175,0,1,0,0
2002,Never treated,4.67282883446191,8.42485858021344,9.8853744971092,31175,0,1,0,0
2003,Never treated,4.51085950651685,8.43620003220671,9.91650248961362,31175,0,1,0,0
2004,Never treated,4.75359019110636,8.41183267575841,9.95427571936823,31175,0,1,0,0
2005,Never treated,4.34380542185368,8.37401542173991,9.98474490684306,31175,0,1,0,0
2006,Never treated,4.24849524204936,8.365672383775,9.9958844018021,31175,0,1,0,0
2007,Never treated,4.49980967033027,8.3513747067213,10.081257097962,31175,0,1,0,0
2001,Never treated,5.92958914338989,9.85890850913816,10.3515650514482,31177,0,1,0,0
2002,Never treated,5.89715386763674,9.86806760730487,10.3911776009,31177,0,1,0,0
2003,Never treated,5.84932477994686,9.88067941321012,10.4347038659499,31177,0,1,0,0
2004,Never treated,5.83773044716594,9.87996300748917,10.4651298571275,31177,0,1,0,0
2005,Never treated,5.73009978297357,9.88562903423482,10.52013158711,31177,0,1,0,0
2006,Never treated,5.67332326717149,9.8933867103567,10.5981835330859,31177,0,1,0,0
2007,Never treated,5.59842195899838,9.89590890701258,10.6083656559718,31177,0,1,0,0
2001,Never treated,4.99043258677874,9.02292586811622,9.96988372217581,31095,0,1,0,0
2002,Never treated,5.0998664278242,9.01554129367111,10.0054573261198,31095,0,1,0,0
2003,Never treated,4.93447393313069,9.00060650757189,10.044205559475,31095,0,1,0,0
2004,Never treated,4.99721227376411,8.99243308745722,10.0979846852602,31095,0,1,0,0
2005,Never treated,5.08759633523238,8.96123778149188,10.1243885912976,31095,0,1,0,0
2006,Never treated,5.12396397940326,8.94871583384369,10.1658518170036,31095,0,1,0,0
2007,Never treated,5.09375020080676,8.9165060800392,10.2411376666158,31095,0,1,0,0
2001,Never treated,3.98898404656427,8.29129585190541,9.87060272520035,31181,0,1,0,0
2002,Never treated,3.85014760171006,8.2666784433059,9.896664327188,31181,0,1,0,0
2003,Never treated,4.0943445622221,8.26539293085222,9.89520333294843,31181,0,1,0,0
2004,Never treated,3.93182563272433,8.25166392360559,9.92431906211606,31181,0,1,0,0
2005,Never treated,3.78418963391826,8.21554741194707,9.95754951063466,31181,0,1,0,0
2006,Never treated,3.91202300542815,8.19533366716287,10.0458114277483,31181,0,1,0,0
2007,Never treated,4.00733318523247,8.18144069571937,10.0177978987135,31181,0,1,0,0
2001,Never treated,2.70805020110221,6.75460409948796,9.80846233212702,31183,0,1,0,0
2002,Never treated,2.56494935746154,6.73459165997295,9.85198370966901,31183,0,1,0,0
2003,Never treated,2.63905732961526,6.71901315438526,9.93071353878972,31183,0,1,0,0
2004,Never treated,2.56494935746154,6.70441435496411,9.97371299742563,31183,0,1,0,0
2005,Never treated,2.83321334405622,6.69084227741856,10.0391978196886,31183,0,1,0,0
2006,Never treated,2.99573227355399,6.68210859744981,10.0816337379196,31183,0,1,0,0
2007,Never treated,2.56494935746154,6.67959918584438,10.1372544754875,31183,0,1,0,0
2001,Never treated,6.11809719804135,9.58383310084107,10.1039764132855,31185,0,1,0,0
2002,Never treated,6.12029741895095,9.57345453954382,10.1185182837398,31185,0,1,0,0
2003,Never treated,6.1463292576689,9.57157490517093,10.2405667477778,31185,0,1,0,0
2004,Never treated,6.02586597382531,9.56275625899453,10.2849331548001,31185,0,1,0,0
2005,Never treated,6.04737217904628,9.55605547567857,10.3089526606443,31185,0,1,0,0
2006,Never treated,6.07764224334903,9.5678749463268,10.3291473679298,31185,0,1,0,0
2007,Never treated,5.99645208861902,9.56254534044346,10.3110837216532,31185,0,1,0,0
2001,Never treated,5.65948221575962,9.25646030758974,10.0732303271232,31037,0,1,0,0
2002,Never treated,5.54907608489522,9.25951141598263,10.0751693742257,31037,0,1,0,0
2003,Never treated,5.36597601502185,9.25855894424666,10.0640320340938,31037,0,1,0,0
2004,Never treated,5.15905529921453,9.26131861674081,10.1106643103283,31037,0,1,0,0
2005,Never treated,5.2257466737132,9.22935837781194,10.1545575064912,31037,0,1,0,0
2006,Never treated,5.09375020080676,9.20351714662806,10.2452315830864,31037,0,1,0,0
2007,Never treated,5.12396397940326,9.20623194393164,10.2967451175365,31037,0,1,0,0
2001,Never treated,5.23644196282995,9.17823031805795,9.93793728726535,31179,0,1,0,0
2002,Never treated,5.08759633523238,9.16461052027001,9.98612688605693,31179,0,1,0,0
2003,Never treated,4.98360662170834,9.15809926013049,9.99816116613881,31179,0,1,0,0
2004,Never treated,5.01063529409626,9.14238267879296,10.0367939198444,31179,0,1,0,0
2005,Never treated,5.03043792139244,9.15535606364342,10.0840993151314,31179,0,1,0,0
2006,Never treated,4.969813299576,9.16230492293763,10.0979023570175,31179,0,1,0,0
2007,Never treated,4.78749174278205,9.13345932764022,10.1330901989111,31179,0,1,0,0
2001,Never treated,5.31811999384422,10.1931676276506,10.0016119505293,35006,0,0,0,1
2002,Never treated,5.35658627467201,10.20114470801,10.0528984458728,35006,0,0,0,1
2003,Never treated,5.44241771052179,10.2132123883635,10.0684085946499,35006,0,0,0,1
2004,Never treated,5.13579843705026,10.2239755767131,10.1102171285821,35006,0,0,0,1
2005,Never treated,5.26269018890489,10.2101998952697,10.1627701504662,35006,0,0,0,1
2006,Never treated,5.47227067367148,10.2027028608016,10.2149715971734,35006,0,0,0,1
2007,Never treated,5.44241771052179,10.2113030799075,10.2677139126277,35006,0,0,0,1
2001,Never treated,5.50125821054473,9.55775254863573,9.99561084141193,35007,0,0,0,1
2002,Never treated,5.51745289646471,9.56184195714092,10.0466350617546,35007,0,0,0,1
2003,Never treated,5.47227067367148,9.54237420199846,10.0470249675323,35007,0,0,0,1
2004,Never treated,5.45958551414416,9.53632927858255,10.0876823537118,35007,0,0,0,1
2005,Never treated,5.42934562895444,9.51088931013479,10.122663242289,35007,0,0,0,1
2006,Never treated,5.18738580584075,9.49732219931357,10.1715662278441,35007,0,0,0,1
2007,Never treated,5.37527840768417,9.48630405147376,10.2128454966658,35007,0,0,0,1
2001,Never treated,6.4723462945009,10.7084891178702,9.99988804682244,35009,0,0,0,1
2002,Never treated,6.59304453414244,10.7090254786751,10.0285771633749,35009,0,0,0,1
2003,Never treated,6.42324696353352,10.7182991154604,10.0564661171332,35009,0,0,0,1
2004,Never treated,6.54678541076052,10.7305098166521,10.0848503165018,35009,0,0,0,1
2005,Never treated,6.51323011091231,10.7331959062966,10.1362249355217,35009,0,0,0,1
2006,Never treated,6.53813982376767,10.7263024212181,10.1884033022429,35009,0,0,0,1
2007,Never treated,6.5792512120101,10.7168148933522,10.2279595014348,35009,0,0,0,1
2001,Never treated,6.96885037834195,11.0199070148541,10.0761795603542,35005,0,0,0,1
2002,Never treated,6.94889722231331,11.0154273014151,10.1029939340842,35005,0,0,0,1
2003,Never treated,6.82219739062049,11.0250511011213,10.1018054824147,35005,0,0,0,1
2004,Never treated,6.6631326959908,11.026743672117,10.1517138842178,35005,0,0,0,1
2005,Never treated,6.78332520060396,11.0234209229079,10.1835783842921,35005,0,0,0,1
2006,Never treated,6.81783057145415,11.0267599329406,10.2393881972584,35005,0,0,0,1
2007,Never treated,6.83840520084734,11.0417851899874,10.2935682586005,35005,0,0,0,1
2001,Never treated,7.52617891334615,12.0818407355108,10.0986430673102,35013,0,0,0,1
2002,Never treated,7.62119516280984,12.0928479548155,10.1368190302378,35013,0,0,0,1
2003,Never treated,7.57865685059476,12.11478486502,10.1751545657912,35013,0,0,0,1
2004,Never treated,7.56060116276856,12.1309395327147,10.2216503322415,35013,0,0,0,1
2005,Never treated,7.62851762657506,12.1536049776254,10.2600774928622,35013,0,0,0,1
2006,Never treated,7.59689443814454,12.1728002062666,10.307918793054,35013,0,0,0,1
2007,Never treated,7.65681009148038,12.1970571276032,10.3552635635075,35013,0,0,0,1
2001,Never treated,6.57786135772105,10.8383448539841,10.2819582342453,35015,0,0,0,1
2002,Never treated,6.49828214947643,10.8459137580149,10.3112167622974,35015,0,0,0,1
2003,Never treated,6.41836493593621,10.847743584692,10.3381230379441,35015,0,0,0,1
2004,Never treated,6.48920493132532,10.8524584237989,10.4104557459748,35015,0,0,0,1
2005,Never treated,6.52356230614951,10.8241288071475,10.4674936887728,35015,0,0,0,1
2006,Never treated,6.56667242980324,10.8324575615674,10.5302812325461,35015,0,0,0,1
2007,Never treated,6.68336094576627,10.8445879633189,10.6156527389318,35015,0,0,0,1
2001,Never treated,5.64544689764324,10.336924443719,10.0830971018266,35017,0,0,0,1
2002,Never treated,5.79605775076537,10.3225596640505,10.0816755780485,35017,0,0,0,1
2003,Never treated,5.94803498918065,10.3036720762004,10.1002460599056,35017,0,0,0,1
2004,Never treated,5.66988092298052,10.287490657345,10.1622684814415,35017,0,0,0,1
2005,Never treated,5.62401750618734,10.2849672978938,10.2084322645387,35017,0,0,0,1
2006,Never treated,5.64544689764324,10.287490657345,10.2277426052187,35017,0,0,0,1
2007,Never treated,5.73334127689775,10.305279255278,10.2849672978938,35017,0,0,0,1
2001,Never treated,3.25809653802148,7.67693714581808,9.9287166065819,35011,0,0,0,1
2002,Never treated,3.17805383034795,7.66809370908241,9.96519394197211,35011,0,0,0,1
2003,Never treated,3.3322045101752,7.64444076155657,9.96420628757083,35011,0,0,0,1
2004,Never treated,2.83321334405622,7.61579107203583,9.99131526290165,35011,0,0,0,1
2005,Never treated,2.94443897916644,7.6004023345004,10.0198473536523,35011,0,0,0,1
2006,Never treated,2.77258872223978,7.55590509361135,10.0812989538522,35011,0,0,0,1
2007,Never treated,2.63905732961526,7.53422832627409,10.1667360413466,35011,0,0,0,1
2001,Never treated,3.98898404656427,8.61250337122056,9.84230339921113,35023,0,0,0,1
2002,Never treated,4.31748811353631,8.5850387383113,9.82444434519567,35023,0,0,0,1
2003,Never treated,4.14313472639153,8.56693528331105,9.86511048341512,35023,0,0,0,1
2004,Never treated,3.80666248977032,8.55120807000351,10.0113100350649,35023,0,0,0,1
2005,Never treated,3.80666248977032,8.50815244676409,10.0788264539022,35023,0,0,0,1
2006,Never treated,4.21950770517611,8.48611523584538,10.2362744351463,35023,0,0,0,1
2007,Never treated,4.17438726989564,8.52018870039604,10.3645765643923,35023,0,0,0,1
2001,Never treated,6.7286286130847,10.9159426447531,10.2368119828666,35025,0,0,0,1
2002,Never treated,6.66568371778241,10.9289734384357,10.2362027402796,35025,0,0,0,1
2003,Never treated,6.71901315438526,10.9290630899603,10.2771179371243,35025,0,0,0,1
2004,Never treated,6.70563909486,10.935069328745,10.3133430089456,35025,0,0,0,1
2005,Never treated,6.79122146272619,10.9343561891177,10.3923742687834,35025,0,0,0,1
2006,Never treated,6.89162589705225,10.947168357678,10.5296933273422,35025,0,0,0,1
2007,Never treated,7.03262426102801,10.9673703606831,10.6201559281374,35025,0,0,0,1
2001,Never treated,5.66296048013595,9.88195743398576,9.92378025580389,35027,0,0,0,1
2002,Never treated,5.65248918026865,9.89065557372075,9.96486483221103,35027,0,0,0,1
2003,Never treated,5.74300318780948,9.91916403192114,10.0186894822248,35027,0,0,0,1
2004,Never treated,5.5683445037611,9.93721242193775,10.0834730495325,35027,0,0,0,1
2005,Never treated,5.63835466933375,9.93605154340939,10.1029529764958,35027,0,0,0,1
2006,Never treated,5.56068163101553,9.94280441491308,10.1427012840278,35027,0,0,0,1
2007,Never treated,5.7037824746562,9.94424554500829,10.1767156680178,35027,0,0,0,1
2001,Never treated,5.92425579741453,9.78171532060622,10.5390585849585,35028,0,0,0,1
2002,Never treated,5.64190707093811,9.811317437564,10.5769420997503,35028,0,0,0,1
2003,Never treated,5.71042701737487,9.83686686519423,10.6439237711392,35028,0,0,0,1
2004,Never treated,5.71373280550937,9.83910901859992,10.6731790207359,35028,0,0,0,1
2005,Never treated,5.68017260901707,9.82973336394747,10.6994620428955,35028,0,0,0,1
2006,Never treated,5.65948221575962,9.83483390921908,10.9615035156633,35028,0,0,0,1
2007,Never treated,5.82600010738045,9.82800941136017,11.0953169229154,35028,0,0,0,1
2001,Never treated,5.45958551414416,10.1257907508526,9.82633649334771,35029,0,0,0,1
2002,Never treated,5.50125821054473,10.1367002395271,9.91304176534094,35029,0,0,0,1
2003,Never treated,5.65948221575962,10.1539349383777,9.91689723944605,35029,0,0,0,1
2004,Never treated,5.62762111369064,10.1693073781308,9.98266835041057,35029,0,0,0,1
2005,Never treated,5.60947179518496,10.1698055292341,10.0783648024408,35029,0,0,0,1
2006,Never treated,5.80814248998044,10.1821414937779,10.1295069645958,35029,0,0,0,1
2007,Never treated,5.73009978297357,10.1961571664989,10.183616169333,35029,0,0,0,1
2001,Never treated,6.30444880242198,11.2259764570943,10.1703800107804,35031,0,0,0,1
2002,Never treated,6.24416690066374,11.2077309407671,10.1809677625033,35031,0,0,0,1
2003,Never treated,6.18620862390049,11.1929130196877,10.1863706282012,35031,0,0,0,1
2004,Never treated,6.22257626807137,11.1917693356607,10.2168739207762,35031,0,0,0,1
2005,Never treated,6.27852142416584,11.1647145994436,10.2566413043479,35031,0,0,0,1
2006,Never treated,6.28785856016178,11.1627578736399,10.2935005560854,35031,0,0,0,1
2007,Never treated,6.29526600143965,11.1548066219679,10.32901669168,35031,0,0,0,1
2001,Never treated,2.77258872223978,8.55814317774519,10.0317928126891,35033,0,0,0,1
2002,Never treated,2.70805020110221,8.56350409427949,10.0076223172681,35033,0,0,0,1
2003,Never treated,3.04452243772342,8.56731580081945,10.0588232442451,35033,0,0,0,1
2004,Never treated,2.19722457733622,8.55448897615993,10.0939839375181,35033,0,0,0,1
2005,Never treated,2.484906649788,8.52674740422105,10.1278703356853,35033,0,0,0,1
2006,Never treated,3.04452243772342,8.52674740422105,10.1947756155819,35033,0,0,0,1
2007,Never treated,2.83321334405622,8.52595469708481,10.2435960271663,35033,0,0,0,1
2001,Never treated,6.4118182677099,11.02732889525,10.0650960677325,35035,0,0,0,1
2002,Never treated,6.44571981938558,11.02968258229,10.1081819601818,35035,0,0,0,1
2003,Never treated,6.28599809450886,11.0358247106059,10.1080597182649,35035,0,0,0,1
2004,Never treated,6.38350663488401,11.0599126704973,10.1183569673981,35035,0,0,0,1
2005,Never treated,6.45833828334479,11.0561144295105,10.1616893196654,35035,0,0,0,1
2006,Never treated,6.37672694789863,11.0435456411174,10.237062739616,35035,0,0,0,1
2007,Never treated,6.39359075395063,11.0557353903701,10.2685125376463,35035,0,0,0,1
2001,Never treated,4.79579054559674,9.19461741151095,9.91837616502988,35037,0,0,0,1
2002,Never treated,4.71849887129509,9.18049952996516,9.95882764756929,35037,0,0,0,1
2003,Never treated,4.55387689160054,9.17336513585129,9.99611231164195,35037,0,0,0,1
2004,Never treated,4.61512051684126,9.1503780308035,10.0000696503824,35037,0,0,0,1
2005,Never treated,4.69134788222914,9.12074383816443,10.0299880361455,35037,0,0,0,1
2006,Never treated,4.77068462446567,9.10542420202662,10.0776929287278,35037,0,0,0,1
2007,Never treated,4.70048036579242,9.10320049641828,10.1219803056349,35037,0,0,0,1
2001,Never treated,5.8111409929767,10.623617404426,10.0487992836962,35039,0,0,0,1
2002,Never treated,6.0591231955818,10.6218150316264,10.0607904019099,35039,0,0,0,1
2003,Never treated,5.97635090929793,10.6176621002881,10.0746217636895,35039,0,0,0,1
2004,Never treated,5.85220247977447,10.6156527389318,10.0980670067256,35039,0,0,0,1
2005,Never treated,5.67675380226828,10.6096496701736,10.1251900660539,35039,0,0,0,1
2006,Never treated,5.74300318780948,10.6128033142577,10.1857298562375,35039,0,0,0,1
2007,Never treated,5.73334127689775,10.6158979992769,10.2679223110863,35039,0,0,0,1
2001,Never treated,5.76205138278018,9.81071415238377,9.95375281868368,35041,0,0,0,1
2002,Never treated,5.78074351579233,9.80873721599032,9.99529159301117,35041,0,0,0,1
2003,Never treated,6.05678401322862,9.81175596193654,10.0076673714458,35041,0,0,0,1
2004,Never treated,6.01615715969835,9.80912192650041,10.051347055775,35041,0,0,0,1
2005,Never treated,6.0282785202307,9.84150576018025,10.0954293527071,35041,0,0,0,1
2006,Never treated,5.98141421125448,9.84575250188489,10.1488621526917,35041,0,0,0,1
2007,Never treated,5.44673737166631,9.85450737031441,10.1694223581052,35041,0,0,0,1
2001,Never treated,6.80128303447162,11.4376845435795,10.4890773616723,35043,0,0,0,1
2002,Never treated,6.83195356556585,11.4691094093858,10.4452302789368,35043,0,0,0,1
2003,Never treated,6.7696419768525,11.500792153147,10.4677212330027,35043,0,0,0,1
2004,Never treated,6.96034772910131,11.5398107937516,10.4979739462721,35043,0,0,0,1
2005,Never treated,6.99117688712121,11.5683601718583,10.5201585743855,35043,0,0,0,1
2006,Never treated,7.03790596344718,11.624958668646,10.5486255139097,35043,0,0,0,1
2007,Never treated,6.94505106372583,11.6769472645927,10.5828907153038,35043,0,0,0,1
2001,Never treated,7.4593388952203,11.6630681233999,10.2891240330101,35045,0,0,0,1
2002,Never treated,7.56631101477246,11.6951136795412,10.291195939055,35045,0,0,0,1
2003,Never treated,7.44658509915773,11.7155152269367,10.3273163446613,35045,0,0,0,1
2004,Never treated,7.37713371283395,11.7296162418437,10.3822341008384,35045,0,0,0,1
2005,Never treated,7.35308192051543,11.7115877813522,10.4251047373803,35045,0,0,0,1
2006,Never treated,7.36770857237437,11.7086567086741,10.4973667314374,35045,0,0,0,1
2007,Never treated,7.44775128004791,11.7141423748665,10.5602819036303,35045,0,0,0,1
2001,Never treated,5.57215403217776,10.3007188557172,10.0100073959138,35047,0,0,0,1
2002,Never treated,5.8805329864007,10.2972848557766,10.0344719543315,35047,0,0,0,1
2003,Never treated,5.67332326717149,10.2927216475339,10.0384554129466,35047,0,0,0,1
2004,Never treated,5.605802066296,10.2917386799096,10.0990543360801,35047,0,0,0,1
2005,Never treated,5.65599181081985,10.2777715431607,10.137887512106,35047,0,0,0,1
2006,Never treated,5.73009978297357,10.2675402140637,10.1972386710143,35047,0,0,0,1
2007,Never treated,5.73979291217923,10.257869870415,10.2373492417846,35047,0,0,0,1
2001,Never treated,7.61726781362835,11.784874418433,10.2960362687111,35049,0,0,0,1
2002,Never treated,7.59940133341582,11.8070566968162,10.3483977076072,35049,0,0,0,1
2003,Never treated,7.60140233458373,11.825500130015,10.3433540873616,35049,0,0,0,1
2004,Never treated,7.55485852104068,11.8434227441743,10.3917607718316,35049,0,0,0,1
2005,Never treated,7.57147364885127,11.8463645347597,10.4119002675778,35049,0,0,0,1
2006,Never treated,7.63530388625941,11.8540155941226,10.4722046547179,35049,0,0,0,1
2007,Never treated,7.67508185771633,11.8731770052561,10.5292922846258,35049,0,0,0,1
2001,Never treated,4.81218435537242,9.48432911729596,9.9219657737819,35051,0,0,0,1
2002,Never treated,4.64439089914137,9.47201208899573,9.98631100573524,35051,0,0,0,1
2003,Never treated,4.47733681447821,9.48135938353142,9.99583881360032,35051,0,0,0,1
2004,Never treated,4.46590811865458,9.46869661504613,10.0341648761777,35051,0,0,0,1
2005,Never treated,4.61512051684126,9.44034036408688,10.0656064020126,35051,0,0,0,1
