"","year","treated","G","lemp","lpop","lavg_pay","region","id"
"10369",2002,0,2007,5.03695260241363,9.795122527858,10.0273851891924,"3",37199
"10370",2003,0,2007,4.82028156560504,9.79945948211208,10.037187680924,"3",37199
"10371",2004,0,2007,4.78749174278205,9.80548876165403,10.0871831648832,"3",37199
"10372",2005,0,2007,4.81218435537242,9.80101176094689,10.1073259527923,"3",37199
"10373",2006,0,2007,4.85981240436167,9.80405388282064,10.1447460332755,"3",37199
"10374",2007,1,2007,4.74493212836325,9.82005159429409,10.2053683443877,"3",37199
"10375",2001,0,2007,4.27666611901606,8.98931956604295,9.99195620052374,"3",37075
"10376",2002,0,2007,4.31748811353631,8.99776577201121,10.0345158149425,"3",37075
"10377",2003,0,2007,4.02535169073515,8.99019232964177,10.0807128119053,"3",37075
"10378",2004,0,2007,4.24849524204936,8.99665197943273,10.1021334722499,"3",37075
"10379",2005,0,2007,4.17438726989564,8.98230989908858,10.0915426411778,"3",37075
"10380",2006,0,2007,4.47733681447821,8.97866048963969,10.1544408044896,"3",37075
"10381",2007,1,2007,4.75359019110636,8.97651497231511,10.128030124764,"3",37075
"10382",2001,0,2007,7.35755620091035,11.6738531290765,10.4695397252922,"3",37135
"10383",2002,0,2007,7.21450441415114,11.6706725271976,10.4994903722096,"3",37135
"10384",2003,0,2007,7.11963563801764,11.6720978008652,10.544683327464,"3",37135
"10385",2004,0,2007,7.07665381544395,11.6711336164009,10.560048546528,"3",37135
"10386",2005,0,2007,7.13329595489607,11.6943966603093,10.5580498177805,"3",37135
"10387",2006,0,2007,7.16626597413364,11.7090184258481,10.6268244042591,"3",37135
"10388",2007,1,2007,7.18462915271731,11.7338986627702,10.6802633115356,"3",37135
"10389",2001,0,0,4.12713438504509,7.84345640437612,9.96674400217114,"2",38001
"10390",2002,0,0,3.97029191355212,7.82883452758809,9.98262215569986,"2",38001
"10391",2003,0,0,4.11087386417331,7.81075811652936,10.0081178016142,"2",38001
"10392",2004,0,0,4.0943445622221,7.80384330353877,10.0475878965099,"2",38001
"10393",2005,0,0,4.06044301054642,7.76472054477148,10.0827210127308,"2",38001
"10394",2006,0,0,3.89182029811063,7.7336835707759,10.120130017508,"2",38001
"10395",2007,0,0,4.17438726989564,7.7376162828579,10.1765634725985,"2",38001
"10396",2001,0,0,5.37527840768417,9.34522085417,9.92172032079719,"2",38003
"10397",2002,0,0,5.44241771052179,9.32839003875,9.96974334831319,"2",38003
"10398",2003,0,0,5.36597601502185,9.31946379899454,10.0113549234051,"2",38003
"10399",2004,0,0,5.34710753071747,9.31596085383987,10.0724705448909,"2",38003
"10400",2005,0,0,5.48893772615669,9.30519590298886,10.0976141547798,"2",38003
"10401",2006,0,0,5.48063892334199,9.2927495082169,10.1441173248576,"2",38003
"10402",2007,0,0,5.39362754635236,9.28794935130317,10.203777313027,"2",38003
"10403",2001,0,0,4.86753445045558,8.85552084853691,9.89197149657488,"2",38009
"10404",2002,0,0,4.91998092582813,8.8378263640077,9.92778984505909,"2",38009
"10405",2003,0,0,4.74493212836325,8.83273359199642,9.96298212432177,"2",38009
"10406",2004,0,0,4.8283137373023,8.8236479491913,10.0472848202839,"2",38009
"10407",2005,0,0,4.81218435537242,8.79815271810719,10.1205325453885,"2",38009
"10408",2006,0,0,4.68213122712422,8.77755545321306,10.1447067505776,"2",38009
"10409",2007,0,0,4.78749174278205,8.76045304631527,10.2070675801407,"2",38009
"10410",2001,0,0,4.72738781871234,8.04686951095958,9.90867407922343,"2",38011
"10411",2002,0,0,4.67282883446191,8.03592636989179,9.94482141602911,"2",38011
"10412",2003,0,0,4.58496747867057,8.03171037532204,10.0393287754475,"2",38011
"10413",2004,0,0,4.58496747867057,8.03624994213212,10.0353049771563,"2",38011
"10414",2005,0,0,4.63472898822964,7.99496952269788,10.0678996887865,"2",38011
"10415",2006,0,0,4.69134788222914,7.98480338973441,10.1797547221726,"2",38011
"10416",2007,0,0,4.75359019110636,7.98548435673382,10.2605674144845,"2",38011
"10417",2001,0,0,3.78418963391826,8.85166342536678,10.041552403492,"2",38005
"10418",2002,0,0,3.46573590279973,8.83360848269089,10.070272370181,"2",38005
"10419",2003,0,0,3.58351893845611,8.83593778931984,10.0828463914793,"2",38005
"10420",2004,0,0,3.04452243772342,8.85337967292763,10.1308621403782,"2",38005
"10421",2005,0,0,2.89037175789616,8.84217104861172,10.156539359589,"2",38005
"10422",2006,0,0,2.99573227355399,8.84217104861172,10.217020103578,"2",38005
"10423",2007,0,0,3.25809653802148,8.83608319099221,10.2691717906324,"2",38005
"10424",2001,0,0,8.06117135969092,11.7305417691585,10.2647917648585,"2",38017
"10425",2002,0,0,7.95191138185419,11.7378673982258,10.3044759886172,"2",38017
"10426",2003,0,0,7.90875473878325,11.7501218116,10.3353024359671,"2",38017
"10427",2004,0,0,7.86326672400957,11.7720768814569,10.3880102678811,"2",38017
"10428",2005,0,0,7.90801944463247,11.794986770466,10.4139431078352,"2",38017
"10429",2006,0,0,7.90137735379262,11.812155601121,10.452446760283,"2",38017
"10430",2007,0,0,7.96137020171951,11.8329561338867,10.5021866815524,"2",38017
"10431",2001,0,0,4.89783979995091,8.45019832259196,9.9948353469954,"2",38019
"10432",2002,0,0,4.69134788222914,8.42989086301344,10.0228693095562,"2",38019
"10433",2003,0,0,4.71849887129509,8.41405243249672,10.0509588318943,"2",38019
"10434",2004,0,0,4.68213122712422,8.38776764397578,10.0823865925288,"2",38019
"10435",2005,0,0,4.64439089914137,8.34735341212434,10.1332094192105,"2",38019
"10436",2006,0,0,4.67282883446191,8.3059782109673,10.1490577364119,"2",38019
"10437",2007,0,0,4.69134788222914,8.25270667656764,10.2670536975126,"2",38019
"10438",2001,0,0,4.53259949315326,8.6429443967218,9.90653291072209,"2",38021
"10439",2002,0,0,4.51085950651685,8.62353322718756,9.95218247407489,"2",38021
"10440",2003,0,0,4.68213122712422,8.60959004068221,9.99506349602334,"2",38021
"10441",2004,0,0,4.29045944114839,8.62515033292133,10.0709915359797,"2",38021
"10442",2005,0,0,4.51085950651685,8.60520406873895,10.0837236028391,"2",38021
"10443",2006,0,0,4.74493212836325,8.58988587680968,10.1226230824528,"2",38021
"10444",2007,0,0,4.62497281328427,8.59044365315583,10.1712602419935,"2",38021
"10445",2001,0,0,4.04305126783455,7.68799716639302,9.7434361643879,"2",38023
"10446",2002,0,0,4.06044301054642,7.69575799055476,9.8440559687667,"2",38023
"10447",2003,0,0,4.11087386417331,7.69848278788095,9.89646293759916,"2",38023
"10448",2004,0,0,4.11087386417331,7.69302574841789,9.89389165886268,"2",38023
"10449",2005,0,0,3.87120101090789,7.64491934495886,9.96824479975141,"2",38023
"10450",2006,0,0,3.89182029811063,7.62217459481762,10.0221590822536,"2",38023
"10451",2007,0,0,3.85014760171006,7.60539236481493,10.1096476988099,"2",38023
"10452",2001,0,0,3.73766961828337,8.17919979842309,9.96218089887535,"2",38025
"10453",2002,0,0,3.58351893845611,8.17188200612782,9.99829760729877,"2",38025
"10454",2003,0,0,3.52636052461616,8.17075142375753,10.048583072154,"2",38025
"10455",2004,0,0,3.40119738166216,8.14757773620177,10.0181100433728,"2",38025
"10456",2005,0,0,3.13549421592915,8.10922495308995,10.0700607523619,"2",38025
"10457",2006,0,0,3.80666248977032,8.10379671298179,10.1387177649855,"2",38025
"10458",2007,0,0,3.3322045101752,8.09864284375942,10.1896059030117,"2",38025
"10459",2001,0,0,4.11087386417331,7.89282552625112,9.84776340376377,"2",38027
"10460",2002,0,0,3.8286413964891,7.87511928104029,9.89968031419317,"2",38027
"10461",2003,0,0,3.71357206670431,7.87016594646984,9.90458694797943,"2",38027
"10462",2004,0,0,3.8286413964891,7.86978390253015,9.94740873959406,"2",38027
"10463",2005,0,0,3.8286413964891,7.84384863815247,9.96119026266442,"2",38027
"10464",2006,0,0,4.0943445622221,7.80506704425849,9.97998552350885,"2",38027
"10465",2007,0,0,4.06044301054642,7.79110951061003,10.0503977978507,"2",38027
"10466",2001,0,0,4.4188406077966,8.34260168068419,9.84617618582301,"2",38029
"10467",2002,0,0,4.17438726989564,8.31630024903685,9.86271763999292,"2",38029
"10468",2003,0,0,4.18965474202643,8.29729437026692,9.91452639965134,"2",38029
"10469",2004,0,0,4.23410650459726,8.27639470486331,10.0055024779429,"2",38029
"10470",2005,0,0,3.80666248977032,8.22416351263786,10.0321885475519,"2",38029
"10471",2006,0,0,4.00733318523247,8.19090888118251,10.0375812870168,"2",38029
"10472",2007,0,0,3.93182563272433,8.16308637558322,10.0965429615331,"2",38029
"10473",2001,0,0,4.56434819146784,8.20001364817543,10.0026539240306,"2",38031
"10474",2002,0,0,4.71849887129509,8.18227973925902,10.0616444823308,"2",38031
"10475",2003,0,0,4.68213122712422,8.16451026874704,10.1223820895609,"2",38031
"10476",2004,0,0,4.72738781871234,8.16820293023605,10.1628858845095,"2",38031
"10477",2005,0,0,4.64439089914137,8.16905314992734,10.2046656426557,"2",38031
"10478",2006,0,0,4.72738781871234,8.16820293023605,10.2751200721078,"2",38031
"10479",2007,0,0,4.58496747867057,8.14438886554762,10.3142718221219,"2",38031
"10480",2001,0,0,3.61091791264422,7.52779398772144,9.75138477432617,"2",38033
"10481",2002,0,0,3.40119738166216,7.51261754467451,9.7846477086546,"2",38033
"10482",2003,0,0,3.78418963391826,7.50714107972761,9.80405388282064,"2",38033
"10483",2004,0,0,3.61091791264422,7.47533923656674,9.89741917713452,"2",38033
"10484",2005,0,0,3.55534806148941,7.43779512167193,9.95118187839879,"2",38033
"10485",2006,0,0,3.36729582998647,7.41697962138115,10.0090180537456,"2",38033
"10486",2007,0,0,3.46573590279973,7.40974195408092,10.025262609462,"2",38033
"10487",2001,0,0,7.35436233042148,11.0854601165824,10.1424650821529,"2",38035
"10488",2002,0,0,7.30988148582479,11.0802022060912,10.171145473157,"2",38035
"10489",2003,0,0,7.28138566357028,11.0779955002075,10.2073997018479,"2",38035
"10490",2004,0,0,7.20637729147225,11.0976221197262,10.2434536784116,"2",38035
"10491",2005,0,0,7.29369772060144,11.1062796601139,10.2712507934603,"2",38035
"10492",2006,0,0,7.28207365809346,11.1129850675048,10.3126458324819,"2",38035
"10493",2007,0,0,7.28207365809346,11.0983792481259,10.3624302344224,"2",38035
"10494",2001,0,0,3.63758615972639,7.93164402145431,9.76944174190706,"2",38037
"10495",2002,0,0,3.55534806148941,7.89655270164304,9.83649268371185,"2",38037
"10496",2003,0,0,3.46573590279973,7.88945914940452,9.87426469385922,"2",38037
"10497",2004,0,0,3.2188758248682,7.87283617502572,9.93416223680405,"2",38037
"10498",2005,0,0,3.13549421592915,7.84893372636407,9.96721324341667,"2",38037
"10499",2006,0,0,3.29583686600433,7.82484569102686,10.004824986442,"2",38037
"10500",2007,0,0,3.46573590279973,7.79729127354747,10.0477177582074,"2",38037
"10501",2001,0,0,2.89037175789616,7.68524360797583,10.0134176119083,"2",38013
"10502",2002,0,0,2.77258872223978,7.65822752616135,10.045247497574,"2",38013
"10503",2003,0,0,2.70805020110221,7.64873978895624,10.1454528580909,"2",38013
"10504",2004,0,0,2.83321334405622,7.63867982387611,10.1998443901777,"2",38013
"10505",2005,0,0,2.77258872223978,7.58578882173203,10.2761195035491,"2",38013
"10506",2006,0,0,2.83321334405622,7.55118686729615,10.3289186732852,"2",38013
"10507",2007,0,0,2.99573227355399,7.51697722460432,10.3825438326131,"2",38013
"10508",2001,0,0,3.17805383034795,7.87625888230323,9.90248705220255,"2",38041
"10509",2002,0,0,3.29583686600433,7.86057078553866,9.92078704961419,"2",38041
"10510",2003,0,0,3.49650756146648,7.83755436088108,9.95099117518009,"2",38041
"10511",2004,0,0,3.55534806148941,7.83873755959928,10.0021557243328,"2",38041
"10512",2005,0,0,3.36729582998647,7.82003798945875,10.0169501574469,"2",38041
"10513",2006,0,0,3.49650756146648,7.81561053203519,10.0812989538522,"2",38041
"10514",2007,0,0,3.49650756146648,7.78113850984502,10.142150059508,"2",38041
"10515",2001,0,0,3.49650756146648,7.88945914940452,9.85145714444174,"2",38043
"10516",2002,0,0,3.09104245335832,7.86057078553866,9.89485035914046,"2",38043
"10517",2003,0,0,2.99573227355399,7.86018505747217,9.92039383260249,"2",38043
"10518",2004,0,0,3.09104245335832,7.84776253747361,9.96486483221103,"2",38043
"10519",2005,0,0,2.94443897916644,7.79110951061003,10.0171733169399,"2",38043
"10520",2006,0,0,2.94443897916644,7.77443551030296,10.0198918604062,"2",38043
"10521",2007,0,0,2.70805020110221,7.74759683869289,10.0842245211998,"2",38043
"10522",2001,0,0,4.30406509320417,8.43879912398823,9.83942891623541,"2",38045
"10523",2002,0,0,4.36944785246702,8.42748727833174,9.88567993388616,"2",38045
"10524",2003,0,0,4.43081679884331,8.41715183723601,9.97142653554432,"2",38045
"10525",2004,0,0,4.23410650459726,8.4096079807363,10.0439883523237,"2",38045
"10526",2005,0,0,4.07753744390572,8.36264243156764,10.0903404937493,"2",38045
"10527",2006,0,0,3.95124371858143,8.33734856449717,10.1366606394875,"2",38045
"10528",2007,0,0,3.87120101090789,8.31776616671934,10.1853904577239,"2",38045
"10529",2001,0,0,2.77258872223978,7.70391020961631,9.75701564863587,"2",38047
"10530",2002,0,0,2.63905732961526,7.69302574841789,9.81290617430489,"2",38047
"10531",2003,0,0,2.63905732961526,7.66058546170326,9.82140944150052,"2",38047
"10532",2004,0,0,2.83321334405622,7.64921631982063,9.81700330931435,"2",38047
"10533",2005,0,0,2.99573227355399,7.60539236481493,9.89202207442685,"2",38047
"10534",2006,0,0,2.77258872223978,7.58171964012531,9.91699590256092,"2",38047
"10535",2007,0,0,2.99573227355399,7.57660976697304,9.9410723128634,"2",38047
"10536",2001,0,0,4.00733318523247,8.66802408111882,9.94362131027577,"2",38049
"10537",2002,0,0,3.89182029811063,8.65294711239386,9.92549363279874,"2",38049
"10538",2003,0,0,3.98898404656427,8.65032450401942,9.95977336354672,"2",38049
"10539",2004,0,0,3.63758615972639,8.6312359074569,10.0161910424492,"2",38049
"10540",2005,0,0,3.89182029811063,8.60282027738367,10.1056117366263,"2",38049
"10541",2006,0,0,3.8286413964891,8.58727879898293,10.1313798108725,"2",38049
"10542",2007,0,0,4.02535169073515,8.55910259449345,10.2398169218094,"2",38049
"10543",2001,0,0,4.26267987704132,8.1056094022999,9.78549199429842,"2",38051
"10544",2002,0,0,4.20469261939097,8.0805469658245,9.8453286383626,"2",38051
"10545",2003,0,0,4.29045944114839,8.07215530818825,9.86578568535212,"2",38051
"10546",2004,0,0,4.04305126783455,8.03786623470962,9.90703126615949,"2",38051
"10547",2005,0,0,3.98898404656427,7.9912539298402,9.9276434357472,"2",38051
"10548",2006,0,0,4.24849524204936,7.96346006663897,9.9446294958673,"2",38051
"10549",2007,0,0,4.00733318523247,7.90948949267376,10.0127454634726,"2",38051
"10550",2001,0,0,4.31748811353631,8.6417090661138,10.0966254017639,"2",38053
"10551",2002,0,0,4.34380542185368,8.6436496153688,10.0784487549238,"2",38053
"10552",2003,0,0,4.44265125649032,8.62819774945915,10.1295468489312,"2",38053
"10553",2004,0,0,4.33073334028633,8.61377528926248,10.1713367472342,"2",38053
"10554",2005,0,0,4.40671924726425,8.61974977974133,10.2319276174601,"2",38053
"10555",2006,0,0,4.18965474202643,8.61920811682297,10.378229936129,"2",38053
"10556",2007,0,0,4.57471097850338,8.61974977974133,10.5099869263704,"2",38053
"10557",2001,0,0,4.85203026391962,9.11997793189579,10.2086165385916,"2",38055
"10558",2002,0,0,4.85981240436167,9.10675605571961,10.2460838558653,"2",38055
"10559",2003,0,0,4.64439089914137,9.09683567117936,10.2735672499735,"2",38055
"10560",2004,0,0,4.65396035015752,9.08239335764556,10.3445450043474,"2",38055
"10561",2005,0,0,4.59511985013459,9.0415666277275,10.3915766493282,"2",38055
"10562",2006,0,0,4.67282883446191,9.02905827475689,10.4378441388285,"2",38055
"10563",2007,0,0,4.71849887129509,9.02905827475689,10.5216687006062,"2",38055
"10564",2001,0,0,5.48063892334199,9.05450494041805,10.5465249486106,"2",38057
"10565",2002,0,0,5.63121178182137,9.05087559732516,10.5406991007658,"2",38057
"10566",2003,0,0,5.6970934865054,9.04617302576227,10.5788525633003,"2",38057
"10567",2004,0,0,5.50125821054473,9.03717675296699,10.6466860064948,"2",38057
"10568",2005,0,0,5.58724865840025,9.00097644407034,10.6551394624686,"2",38057
"10569",2006,0,0,5.4971682252932,8.98444303246535,10.718166289816,"2",38057
"10570",2007,0,0,5.4249500174814,8.98306328938037,10.7532324165664,"2",38057
"10571",2001,0,0,6.24027584517077,10.1328119629254,10.125750716423,"2",38059
"10572",2002,0,0,6.13772705408623,10.1358286762044,10.1358683092028,"2",38059
"10573",2003,0,0,6.0913098820777,10.1354719085158,10.1761448157198,"2",38059
"10574",2004,0,0,5.96870755998537,10.1394288620802,10.1988401312921,"2",38059
"10575",2005,0,0,6.04500531403601,10.1376106078933,10.2338698545199,"2",38059
"10576",2006,0,0,6.10031895202006,10.147178551738,10.297487182535,"2",38059
"10577",2007,0,0,6.07534603108868,10.1598724376301,10.3343604645788,"2",38059
"10578",2001,0,0,4.88280192258637,8.78920309447372,9.9765056452727,"2",38061
"10579",2002,0,0,4.81218435537242,8.77971129020447,10.0308248009973,"2",38061
"10580",2003,0,0,4.9416424226093,8.77709288285557,10.136304168546,"2",38061
"10581",2004,0,0,4.70953020131233,8.78354947715327,10.2545668701177,"2",38061
"10582",2005,0,0,4.64439089914137,8.77847995250849,10.2597624164535,"2",38061
"10583",2006,0,0,4.59511985013459,8.76029622047005,10.2181522963178,"2",38061
"10584",2007,0,0,4.7361984483945,8.77678438370149,10.2674012334861,"2",38061
"10585",2001,0,0,4.20469261939097,8.19007704971905,9.789198406134,"2",38063
"10586",2002,0,0,4.26267987704132,8.14960173573616,9.88822161886569,"2",38063
"10587",2003,0,0,3.91202300542815,8.14002395246292,9.91095956737483,"2",38063
"10588",2004,0,0,4.04305126783455,8.14293601043227,9.89495122151384,"2",38063
"10589",2005,0,0,4.04305126783455,8.12563098847706,9.92127835354468,"2",38063
"10590",2006,0,0,3.80666248977032,8.08794755464267,9.98294547387084,"2",38063
"10591",2007,0,0,3.71357206670431,8.07837810362652,10.0526400479386,"2",38063
"10592",2001,0,0,2.83321334405622,7.59538727885397,10.7467128455529,"2",38065
"10593",2002,0,0,2.39789527279837,7.57660976697304,10.649084858097,"2",38065
"10594",2003,0,0,2.70805020110221,7.55171221535131,10.6608528904226,"2",38065
"10595",2004,0,0,2.484906649788,7.53529670244409,10.7393488352952,"2",38065
"10596",2005,0,0,2.77258872223978,7.49164547360513,10.7067663489328,"2",38065
"10597",2006,0,0,2.77258872223978,7.4667994750186,10.7420329357854,"2",38065
"10598",2007,0,0,2.89037175789616,7.44132038971762,10.7981664214338,"2",38065
"10599",2001,0,0,5.48479693349065,9.03336450150698,10.1677346587288,"2",38067
"10600",2002,0,0,5.50125821054473,9.02111503886543,10.1913696049906,"2",38067
"10601",2003,0,0,5.48479693349065,9.01383875160839,10.2143855380379,"2",38067
"10602",2004,0,0,5.4249500174814,9.00908061416198,10.2266936098069,"2",38067
"10603",2005,0,0,5.38449506278909,8.97081334141145,10.254637260432,"2",38067
"10604",2006,0,0,5.32300997913841,8.95467362895641,10.3030016551509,"2",38067
"10605",2007,0,0,5.27299955856375,8.93326847863642,10.3704239827324,"2",38067
"10606",2001,0,0,4.85981240436167,8.43359416753992,9.90188627116915,"2",38069
"10607",2002,0,0,4.70953020131233,8.41958036254924,9.95664910065036,"2",38069
"10608",2003,0,0,4.68213122712422,8.40357646462927,10.0481937735354,"2",38069
"10609",2004,0,0,4.53259949315326,8.37930948405285,10.0825538166094,"2",38069
"10610",2005,0,0,4.55387689160054,8.34355383500512,10.1033215344147,"2",38069
"10611",2006,0,0,4.46590811865458,8.33278946841796,10.0970787015883,"2",38069
"10612",2007,0,0,4.45434729625351,8.31752199628717,10.1237068323331,"2",38069
"10613",2001,0,0,5.96870755998537,9.37704054786718,9.96448857409353,"2",38071
"10614",2002,0,0,5.81413053182507,9.37211902753881,9.98585064296125,"2",38071
"10615",2003,0,0,5.81413053182507,9.35901896434754,10.0204702680217,"2",38071
"10616",2004,0,0,5.78689738136671,9.34687973611501,10.0681541740914,"2",38071
"10617",2005,0,0,5.84354441703136,9.33246950520925,10.1204922998909,"2",38071
"10618",2006,0,0,5.66642668811243,9.32482909846088,10.1519089110346,"2",38071
"10619",2007,0,0,5.65248918026865,9.32572052301626,10.2070306709189,"2",38071
"10620",2001,0,0,4.96284463025991,8.67675776108758,9.9681041956221,"2",38073
"10621",2002,0,0,4.91998092582813,8.67317077287059,10.0198028449175,"2",38073
"10622",2003,0,0,4.83628190695148,8.67317077287059,10.021848199121,"2",38073
"10623",2004,0,0,4.87519732320115,8.66939912430557,10.0580952707626,"2",38073
"10624",2005,0,0,4.75359019110636,8.65799806800726,10.1218195468531,"2",38073
"10625",2006,0,0,4.76217393479776,8.6438258423496,10.1125321794708,"2",38073
"10626",2007,0,0,4.79579054559674,8.65608519028286,10.1660056513244,"2",38073
"10627",2001,0,0,3.68887945411394,7.83518375526675,9.92221116653423,"2",38075
"10628",2002,0,0,3.63758615972639,7.83676478326407,9.94217927964711,"2",38075
"10629",2003,0,0,3.55534806148941,7.82284529027977,9.97455161096713,"2",38075
"10630",2004,0,0,3.17805383034795,7.80628928926703,10.0387611765937,"2",38075
"10631",2005,0,0,3.63758615972639,7.7848892956551,10.0914183480946,"2",38075
"10632",2006,0,0,3.58351893845611,7.77148876011762,10.197126845462,"2",38075
"10633",2007,0,0,3.61091791264422,7.72312009226633,10.2616863348432,"2",38075
"10634",2001,0,0,5.8111409929767,9.77752742540792,10.142150059508,"2",38077
"10635",2002,0,0,5.80814248998044,9.76715223257887,10.1726364416067,"2",38077
"10636",2003,0,0,5.83773044716594,9.77883094793657,10.1962691005326,"2",38077
"10637",2004,0,0,5.77455154554441,9.76640701198776,10.2325754490465,"2",38077
"10638",2005,0,0,5.5834963087817,9.75155940106197,10.272012012832,"2",38077
"10639",2006,0,0,5.60947179518496,9.72651168206693,10.3064495304262,"2",38077
"10640",2007,0,0,5.62040086571715,9.7111762641128,10.3701418289567,"2",38077
"10641",2001,0,0,5.17614973257383,9.53184399290347,10.048583072154,"2",38079
"10642",2002,0,0,5.17614973257383,9.52995706295831,10.0564232088068,"2",38079
"10643",2003,0,0,5.01063529409626,9.52733849876202,10.1169443382608,"2",38079
"10644",2004,0,0,5.09375020080676,9.53358261982651,10.1696905933108,"2",38079
"10645",2005,0,0,4.91265488573605,9.51973501133361,10.2008847796745,"2",38079
"10646",2006,0,0,4.86753445045558,9.51510077596271,10.2290071704672,"2",38079
"10647",2007,0,0,5.12989871492307,9.52098184856287,10.2571329119145,"2",38079
"10648",2001,0,0,3.89182029811063,8.37678103769949,10.4223111074132,"2",38081
"10649",2002,0,0,4.11087386417331,8.36310917603352,10.4759349478583,"2",38081
"10650",2003,0,0,3.87120101090789,8.34711636103872,10.5820285807067,"2",38081
"10651",2004,0,0,3.66356164612965,8.32385113133882,10.597309505386,"2",38081
"10652",2005,0,0,4.00733318523247,8.31996102188653,10.6123850431873,"2",38081
"10653",2006,0,0,4.0943445622221,8.32675881451173,10.6028155921712,"2",38081
"10654",2007,0,0,3.97029191355212,8.31360713931756,10.6325808598695,"2",38081
"10655",2001,0,0,1.38629436111989,7.39817409297047,9.86344650299894,"2",38083
"10656",2002,0,0,1.79175946922805,7.36137542897735,9.83836219257567,"2",38083
"10657",2003,0,0,1.94591014905531,7.33432935030054,9.94960748814968,"2",38083
"10658",2004,0,0,1.94591014905531,7.2868764117507,9.90588467713585,"2",38083
"10659",2005,0,0,1.38629436111989,7.24921505711439,10.0071265872956,"2",38083
"10660",2006,0,0,1.6094379124341,7.22183582528845,9.95356260516843,"2",38083
"10661",2007,0,0,2.07944154167984,7.1777824161952,9.97189358520019,"2",38083
"10662",2001,0,0,2.99573227355399,8.29928590689727,10.176905879724,"2",38085
"10663",2002,0,0,2.89037175789616,8.32069157104845,10.1850509439797,"2",38085
"10664",2003,0,0,2.56494935746154,8.32579052588609,10.2432045193222,"2",38085
"10665",2004,0,0,2.484906649788,8.32796785830549,10.3003490891701,"2",38085
"10666",2005,0,0,2.30258509299405,8.3170334764924,10.3124797664204,"2",38085
"10667",2006,0,0,2.39789527279837,8.33902300574476,10.3340679481227,"2",38085
"10668",2007,0,0,1.38629436111989,8.32845106681936,10.3788207046116,"2",38085
"10669",2001,0,0,6.30627528694802,10.0130143770634,10.0354802619946,"2",38089
"10670",2002,0,0,6.24222326545517,10.0072167382986,10.0739473695649,"2",38089
"10671",2003,0,0,6.23244801655052,10.0028350260368,10.1154083638279,"2",38089
"10672",2004,0,0,6.07534603108868,10.005186372361,10.1444710219787,"2",38089
"10673",2005,0,0,6.24416690066374,10.0050056957265,10.1944766507454,"2",38089
"10674",2006,0,0,6.34212141872115,10.0037852738515,10.2750166256154,"2",38089
"10675",2007,0,0,6.35262939631957,10.0169947933297,10.3465695242156,"2",38089
"10676",2001,0,0,2.63905732961526,7.68845535654994,10.0059990134892,"2",38091
"10677",2002,0,0,2.94443897916644,7.65728279297819,10.0005235150477,"2",38091
"10678",2003,0,0,3.04452243772342,7.64012317269536,10.0588232442451,"2",38091
"10679",2004,0,0,3.40119738166216,7.63094658089046,10.0980670067256,"2",38091
"10680",2005,0,0,3.13549421592915,7.58680353516258,10.1636571026868,"2",38091
"10681",2006,0,0,3.04452243772342,7.55276208421415,10.2109354869024,"2",38091
"10682",2007,0,0,2.70805020110221,7.51860721681525,10.2489549256266,"2",38091
"10683",2001,0,0,6.19644412779452,9.97924416493538,10.0967902618393,"2",38093
"10684",2002,0,0,6.09356977004514,9.97039825781875,10.1269910390659,"2",38093
"10685",2003,0,0,6.06145691892802,9.95944246468057,10.1450209689619,"2",38093
"10686",2004,0,0,5.99396142730657,9.94893881544005,10.1911446246754,"2",38093
"10687",2005,0,0,6.06610809010375,9.94294862141704,10.2275256619486,"2",38093
"10688",2006,0,0,6.07764224334903,9.939626599152,10.2460838558653,"2",38093
"10689",2007,0,0,6.11368217983223,9.92568926051981,10.2971836770443,"2",38093
"10690",2001,0,0,3.89182029811063,7.9291264873068,9.89812319003698,"2",38095
"10691",2002,0,0,4.07753744390572,7.90617884039481,9.93455007798795,"2",38095
"10692",2003,0,0,4.14313472639153,7.88344635413774,9.9338227523322,"2",38095
"10693",2004,0,0,4.11087386417331,7.85593219971861,9.97580821411575,"2",38095
"10694",2005,0,0,3.98898404656427,7.81035268372429,10.0346035303937,"2",38095
"10695",2006,0,0,3.68887945411394,7.77779262633883,10.0511745304349,"2",38095
"10696",2007,0,0,3.55534806148941,7.74066440191724,10.1100137980269,"2",38095
"10697",2001,0,0,5.24174701505964,9.03133331615006,10.031352923534,"2",38097
"10698",2002,0,0,5.01063529409626,9.02605689186869,10.0683661957184,"2",38097
"10699",2003,0,0,5.16478597392351,9.02328764080633,10.108752224963,"2",38097
"10700",2004,0,0,5.14166355650266,9.02713842775492,10.1341626702657,"2",38097
"10701",2005,0,0,5.01727983681492,9.00183909739884,10.1669665800397,"2",38097
"10702",2006,0,0,5.08759633523238,8.9851948179913,10.1973132144359,"2",38097
"10703",2007,0,0,5.05624580534831,8.99603266932437,10.2425279172631,"2",38097
"10704",2001,0,0,5.77144112313002,9.40360186880847,9.92900908976621,"2",38099
"10705",2002,0,0,5.82008293035236,9.38277992891569,9.97956857694146,"2",38099
"10706",2003,0,0,5.84643877505772,9.37143829231851,9.98266835041057,"2",38099
"10707",2004,0,0,5.77144112313002,9.36031089855248,10.0304285259773,"2",38099
"10708",2005,0,0,5.6970934865054,9.34119318039495,10.0736100018731,"2",38099
"10709",2006,0,0,5.69035945432406,9.32438308801684,10.0966254017639,"2",38099
